drug_name,drug_id,ind_name,ind_id,status,phase,DetailedStatus
Lenalidomide,DB00480,Renal Cell Carcinoma,C0007134,Terminated,Phase 1/Phase 2,MTD determined sub-optimal as efficacious treatment for renal cell carcinoma.
Thalidomide,DB01041,Renal Cell Carcinoma,C0007134,Terminated,Phase 1/Phase 2,MTD determined sub-optimal as efficacious treatment for renal cell carcinoma.
Palonosetron,DB00377,Nausea,C0027497,Terminated,Phase 2,site terminated due to lack of enrollment
Palonosetron,DB00377,Vomiting,C0042963,Terminated,Phase 2,site terminated due to lack of enrollment
Oxycodone,DB00497,Degenerative polyarthritis,C0029408,Terminated,Phase 3,See termination reason in detailed description.
Norepinephrine,DB00368,"orthostatic; hypotension, neurogenic",C1400301,Terminated,Phase 2,Enrollment issues.
Droxidopa,DB06262,"orthostatic; hypotension, neurogenic",C1400301,Terminated,Phase 2,Enrollment issues.
Norepinephrine,DB00368,Chronic Fatigue Syndrome,C0015674,Terminated,Phase 2,Enrollment issues.
Droxidopa,DB06262,Chronic Fatigue Syndrome,C0015674,Terminated,Phase 2,Enrollment issues.
Tramadol,DB00193,Premature Ejaculation,C0033038,Terminated,Phase 3,
Modafinil,DB00745,Traumatic Brain Injury,C0876926,Terminated,Phase 3,Study has been stopped by sponsor decision
Armodafinil,DB06413,Traumatic Brain Injury,C0876926,Terminated,Phase 3,Study has been stopped by sponsor decision
Tramadol,DB00193,Premature Ejaculation,C0033038,Terminated,Phase 3,This study was terminated because of recruitment difficulties.
Cyclophosphamide,DB00531,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Vincristine,DB00541,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Irinotecan,DB00762,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Etoposide,DB00773,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Temozolomide,DB00853,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Doxorubicin,DB00997,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Ifosfamide,DB01181,Solid tumour,C0280100,Terminated,Phase 1,Study was terminated for business reasons.
Cyclophosphamide,DB00531,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Vincristine,DB00541,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Irinotecan,DB00762,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Etoposide,DB00773,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Temozolomide,DB00853,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Doxorubicin,DB00997,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Ifosfamide,DB01181,Kidney Neoplasm,C0022665,Terminated,Phase 1,Study was terminated for business reasons.
Irinotecan,DB00762,Neuroblastoma,C0027819,Terminated,Phase 1,Study was terminated for business reasons.
Etoposide,DB00773,Neuroblastoma,C0027819,Terminated,Phase 1,Study was terminated for business reasons.
Temozolomide,DB00853,Neuroblastoma,C0027819,Terminated,Phase 1,Study was terminated for business reasons.
Ifosfamide,DB01181,Neuroblastoma,C0027819,Terminated,Phase 1,Study was terminated for business reasons.
Clindamycin,DB01190,Malaria,C0024530,Withdrawn,Phase 2,Drug combination is no longer pursued
Vardenafil,DB00862,Cystic Fibrosis,C0010674,Suspended,Phase 2,not yet started
,DB01234,Multiple Myeloma,C0026764,Terminated,Phase 3,
Erlotinib,DB00530,Psoriasis,C0033860,Withdrawn,Phase 2,IND not obtained
Bevacizumab,DB00112,Non-Small Cell Lung Carcinoma,C0007131,Terminated,Phase 2,Poor enrollment
Cisplatin,DB00515,Non-Small Cell Lung Carcinoma,C0007131,Terminated,Phase 2,Poor enrollment
Triptorelin,DB06825,Infertility,C0021359,Terminated,Phase 3,Lower than anticipated recruitment
Sorafenib,DB00398,Liver cell carcinoma non-resectable,C1112459,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Hepatoma recurrent,C0861876,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Neoplasms by Histologic Type,C0027652,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Carcinoma,C0007097,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Liver neoplasms,C0023903,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,Adenocarcinoma,C0001418,Terminated,Phase 3,See termination reason in detailed description
Sorafenib,DB00398,"Neoplasms, Glandular and Epithelial",C0027660,Terminated,Phase 3,See termination reason in detailed description
Cetuximab,DB00002,Colorectal cancer metastatic,C0948380,Terminated,Phase 1/Phase 2,The study is terminated prematurely as the sponsor decided to discontinue program with EMD
Irinotecan,DB00762,Colorectal cancer metastatic,C0948380,Terminated,Phase 1/Phase 2,The study is terminated prematurely as the sponsor decided to discontinue program with EMD
Carboplatin,DB00958,Epithelial ovarian cancer,C0677886,Withdrawn,Phase 1,AstraZeneca has discontinued the development of AZD0530. No new AstraZeneca-sponsored clinical
Paclitaxel,DB01229,Epithelial ovarian cancer,C0677886,Withdrawn,Phase 1,AstraZeneca has discontinued the development of AZD0530. No new AstraZeneca-sponsored clinical
Azacitidine,DB00928,leukemia,C0023418,Terminated,Phase 2,Drug no longer being supplied by sponsor
Danazol,DB01406,Dyskeratosis Congenita,C0265965,Terminated,Phase 1/Phase 2,Study was terminated due to under enrollment
Indomethacin,DB00328,Gout acute,C2062908,Withdrawn,Phase 2,Colaborator withdrew support.
Apremilast,DB05676,Gout acute,C2062908,Withdrawn,Phase 2,Colaborator withdrew support.
Cetuximab,DB00002,Malignant neoplasm of lung,C0242379,Withdrawn,Phase 2,Study was withdrawn due issuses related to the science
Carboplatin,DB00958,Malignant neoplasm of lung,C0242379,Withdrawn,Phase 2,Study was withdrawn due issuses related to the science
Ramipril,DB00178,Low density lipoprotein increased,C0549399,Terminated,Phase 2,
Simvastatin,DB00641,Low density lipoprotein increased,C0549399,Terminated,Phase 2,
Salicylic acid,DB00936,Low density lipoprotein increased,C0549399,Terminated,Phase 2,
Acetylsalicylic acid,DB00945,Low density lipoprotein increased,C0549399,Terminated,Phase 2,
Simvastatin,DB00641,Hypertensive disease,C0020538,Terminated,Phase 2,
Salicylic acid,DB00936,Hypertensive disease,C0020538,Terminated,Phase 2,
Acetylsalicylic acid,DB00945,Hypertensive disease,C0020538,Terminated,Phase 2,
Magnesium Sulfate,DB00653,Pain,C0030193,Terminated,Phase 3,lack of accrual
Aminosalicylic Acid,DB00233,Ulcerative Colitis,C0009324,Terminated,Phase 3,Pediatric enrollment very slow.
Prednisone,DB00635,"Myasthenia Gravis, Ocular",C0751340,Terminated,Phase 3,Slow recruitment rate
Bevacizumab,DB00112,Non-small cell lung cancer recurrent,C0278517,Terminated,Phase 2,
Erlotinib,DB00530,Non-small cell lung cancer recurrent,C0278517,Terminated,Phase 2,
Carboplatin,DB00958,Non-small cell lung cancer recurrent,C0278517,Terminated,Phase 2,
Paclitaxel,DB01229,Non-small cell lung cancer recurrent,C0278517,Terminated,Phase 2,
Bevacizumab,DB00112,Non-small cell lung cancer metastatic,C0278987,Terminated,Phase 2,
Erlotinib,DB00530,Non-small cell lung cancer metastatic,C0278987,Terminated,Phase 2,
Carboplatin,DB00958,Non-small cell lung cancer metastatic,C0278987,Terminated,Phase 2,
Paclitaxel,DB01229,Non-small cell lung cancer metastatic,C0278987,Terminated,Phase 2,
Carboplatin,DB00958,ovarian neoplasm,C0919267,Terminated,Phase 1/Phase 2,toxicities
Vorinostat,DB02546,ovarian neoplasm,C0919267,Terminated,Phase 1/Phase 2,toxicities
Hydroxyurea,DB01005,"Fibromatosis, Aggressive",C0079218,Withdrawn,Phase 2,Study was administratively withdrawn by the IRB; no subjects were enrolled
Hydroxyurea,DB01005,Fibromatosis,C0016048,Withdrawn,Phase 2,Study was administratively withdrawn by the IRB; no subjects were enrolled
Cisplatin,DB00515,Small cell carcinoma of lung,C0149925,Terminated,Phase 2,See termination reason in detailed description.
Carboplatin,DB00773,Small cell carcinoma of lung,C0149925,Terminated,Phase 2,See termination reason in detailed description.
,DB00958,Small cell carcinoma of lung,C0149925,Terminated,Phase 2,See termination reason in detailed description.
Irinotecan,DB00762,Malignant tumor of colon,C0007102,Terminated,Phase 2,former PI left institute
Asparaginase,DB00023,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Pegaspargase,DB00059,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Cyclophosphamide,DB00531,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Vincristine,DB00541,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Methotrexate,DB00563,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Imatinib,DB00619,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Prednisolone,DB00860,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Methylprednisolone,DB00860,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Doxorubicin,DB00860,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Dexamethasone,DB00959,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
,DB00959,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
,DB00959,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
,DB00997,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
,DB01234,leukemia,C0023418,Terminated,Phase 2,Increased rate of bacterial infections
Metoprolol,DB00264,Obesity,C0028754,Terminated,Phase 2,Clinical trial terminated due to results from recent nonclinical studies
Pregabalin,DB00230,Chronic pain,C0150055,Withdrawn,Phase 3,No funding
Artesunate,DB09274,Plasmodium falciparum infection,C0858318,Terminated,Phase 2,Company decision to modify the ferroquine development strategy; discontinuation not due to
Darbepoetin alfa,DB00012,Cancer anemia,C1536115,Terminated,Phase 2,slow enrollment and change in product development strategy
Darbepoetin alfa,DB00012,Carcinoma,C0007097,Terminated,Phase 2,slow enrollment and change in product development strategy
Erlotinib,DB00530,Squamous cell carcinoma,C0007137,Terminated,Phase 2,High patient withdrawal rate
Sirolimus,DB00877,Squamous cell carcinoma,C0007137,Terminated,Phase 2,High patient withdrawal rate
Everolimus,DB01590,Squamous cell carcinoma,C0007137,Terminated,Phase 2,High patient withdrawal rate
Sitagliptin,DB01261,Renal Insufficiency,C1565489,Terminated,Phase 3,Technical/operational issues
Bevacizumab,DB00112,Malignant tumor of colon,C0007102,Suspended,Phase 2,Interim analysis
Hydroxychloroquine,DB01611,Malignant tumor of colon,C0007102,Suspended,Phase 2,Interim analysis
Warfarin,DB00682,Hamman-Rich syndrome,C0085786,Terminated,Phase 3,Excess of mortality in the treatment group created safety concerns.
Riluzole,DB00740,"unspecified adult solid tumor, protocol specific",C0279004,Terminated,Phase 1,Slow accrual
Bevacizumab,DB00112,Hemangioblastoma,C0206734,Terminated,Phase 0,Study terminated due to low accrual.
Bevacizumab,DB00112,Von Hippel-Lindau Syndrome,C0019562,Terminated,Phase 0,Study terminated due to low accrual.
Dopamine,DB00988,Malignant Carcinoid Syndrome,C0024586,Terminated,Phase 2,Preliminary data from study NCT00994214 do not support expected inhibition of GH and IGF-1
Somatostatin,DB09099,Malignant Carcinoid Syndrome,C0024586,Terminated,Phase 2,Preliminary data from study NCT00994214 do not support expected inhibition of GH and IGF-1
Cytarabine,DB00987,leukemia,C0023418,Terminated,Phase 2,Failed to reach endpoints
Idarubicin,DB01177,leukemia,C0023418,Terminated,Phase 2,Failed to reach endpoints
Cyclophosphamide,DB00531,Lupus Nephritis,C0024143,Terminated,Phase 3,Data Safety Monitoring Board concerning of the participants' safety
Mycophenolate mofetil,DB00688,Lupus Nephritis,C0024143,Terminated,Phase 3,Data Safety Monitoring Board concerning of the participants' safety
Mycophenolic acid,DB01024,Lupus Nephritis,C0024143,Terminated,Phase 3,Data Safety Monitoring Board concerning of the participants' safety
,DB01024,Lupus Nephritis,C0024143,Terminated,Phase 3,Data Safety Monitoring Board concerning of the participants' safety
Irinotecan,DB00762,Malignant tumor of colon,C0007102,Terminated,Phase 1,This study was discontinued due to a shown lack of efficacy in the investigational agent
Gemcitabine,DB00441,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Carboplatin,DB00958,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Doxorubicin,DB00997,Ovarian Diseases,C0029928,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Gemcitabine,DB00441,ovarian neoplasm,C0919267,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Carboplatin,DB00958,ovarian neoplasm,C0919267,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Doxorubicin,DB00997,ovarian neoplasm,C0919267,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Gemcitabine,DB00441,Carcinoma,C0007097,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Carboplatin,DB00958,Carcinoma,C0007097,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Doxorubicin,DB00997,Carcinoma,C0007097,Terminated,Phase 1,Trial was terminated to allow sponsors to evaluate the future development of the drug program
Valproic Acid,DB00313,High Grade Sarcoma,C1334008,Terminated,Phase 1,Slow accrual
Sirolimus,DB00877,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Bicalutamide,DB01128,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Everolimus,DB01590,Hormone refractory prostate cancer,C1328504,Terminated,Phase 1/Phase 2,Decision by funding sponsor due to poor accrual
Cisplatin,DB00515,Cervical carcinoma stage IB,C0278582,Withdrawn,Phase 2,
Cisplatin,DB00515,Cervix carcinoma stage III,C0278577,Withdrawn,Phase 2,
Atomoxetine,DB00289,Methamphetamine dependence,C1533217,Terminated,Phase 1,End in funding
Methamphetamine,DB01577,Methamphetamine dependence,C1533217,Terminated,Phase 1,End in funding
Atomoxetine,DB00289,Methamphetamine abuse,C1456624,Terminated,Phase 1,End in funding
Methamphetamine,DB01577,Methamphetamine abuse,C1456624,Terminated,Phase 1,End in funding
Hydrocortisone,DB00741,"Pneumonia, Viral",C0032310,Terminated,Phase 3,"the H1N1 pandemic is now over, and fewer cases than expected were observed"
,DB00741,"Pneumonia, Viral",C0032310,Terminated,Phase 3,"the H1N1 pandemic is now over, and fewer cases than expected were observed"
Choline,DB00122,leukemia,C0023418,Terminated,Phase 2,Study was terminated early due to lack of experimental medication (supply issues)
Dexamethasone,DB01234,leukemia,C0023418,Terminated,Phase 2,Study was terminated early due to lack of experimental medication (supply issues)
,DB01234,leukemia,C0023418,Terminated,Phase 2,Study was terminated early due to lack of experimental medication (supply issues)
Sirolimus,DB00877,Polycystic Kidney Diseases,C0022680,Terminated,Phase 2/Phase 3,"After primary completition date, experimental drug was no longer available"
Everolimus,DB01590,Polycystic Kidney Diseases,C0022680,Terminated,Phase 2/Phase 3,"After primary completition date, experimental drug was no longer available"
Carboplatin,DB00958,Breast cancer recurrent,C0278493,Terminated,Phase 2,Slow accrual
Paclitaxel,DB01229,Breast cancer recurrent,C0278493,Terminated,Phase 2,Slow accrual
Thalidomide,DB01041,"Malignant lymphoma, lymphocytic, intermediate differentiation, diffuse",C0334634,Terminated,Phase 3,Terminated by sponsor due to new unpublished data that rendered the current design of the
Lenalidomide,DB00480,"Lymphoma, Non-Hodgkin",C0024305,Terminated,Phase 3,Terminated by sponsor due to new unpublished data that rendered the current design of the
Thalidomide,DB01041,"Lymphoma, Non-Hodgkin",C0024305,Terminated,Phase 3,Terminated by sponsor due to new unpublished data that rendered the current design of the
Rosuvastatin,DB01098,Malignant tumor of colon,C0007102,Terminated,Phase 3,
Rosuvastatin,DB01098,Precancerous Conditions,C0032927,Terminated,Phase 3,
Dopamine,DB00988,Acromegaly,C0001206,Terminated,Phase 2,Preliminary data from this study does not support expected inhibition of GH and IGF-1
Somatostatin,DB09099,Acromegaly,C0001206,Terminated,Phase 2,Preliminary data from this study does not support expected inhibition of GH and IGF-1
Topotecan,DB01030,Recurrent Primary Peritoneal Carcinoma,C3897731,Suspended,Phase 1/Phase 2,Completion of dose escalation phase
